code	name	market	market_name	sectors	sector_codes	concepts	concept_codes	updated_at
sh600081	东风科技	sh_main	上证主板	车身附件及饰件|汽车|汽车零部件	BK1525|BK1211|BK0481	2025年报预减|减速器|汽车热管理|传感器|新能源车|氢能源|无人驾驶|沪股通|融资融券|长江三角	BK1678|BK1100|BK1089|BK0905|BK0900|BK0864|BK0802|BK0707|BK0596|BK0594	2026-06-20 11:26:42
sh600082	ST海泰	sh_main	上证主板	产业地产|房地产|房地产开发	BK1344|BK1202|BK0451	低价股|京津冀|央国企改革|参股新三板|滨海新区|QFII重仓|ST股|创投	BK1053|BK0684|BK0683|BK0600|BK0566|BK0535|BK0511|BK0506	2026-06-20 11:26:42
sh600083	*ST博信	sh_main	上证主板					2026-06-20 11:26:42
sh600084	*ST尼雅	sh_main	上证主板	其他酒类|非白酒|食品饮料	BK1578|BK1279|BK0438	农业种植|乡村振兴|央国企改革|西部大开发|参股期货|ST股|酿酒概念	BK0888|BK0834|BK0683|BK0590|BK0524|BK0511|BK0477	2026-06-20 11:26:42
sh600085	同仁堂	sh_main	上证主板	中药Ⅲ|医药生物|中药Ⅱ	BK1608|BK1216|BK1040	医药医疗风格|中盘价值|中盘股|特色药|流感|标准普尔|富时罗素|MSCI中国|超级品牌|沪股通|上证380|央国企改革|独家药品|中药概念|央视50_|融资融券|HS300_	BK1712|BK1670|BK1664|BK1656|BK0906|BK0879|BK0867|BK0821|BK0811|BK0707|BK0705|BK0683|BK0676|BK0615|BK0610|BK0596|BK0500	2026-06-20 11:26:42
sh600086	退市金钰	sh_main	上证主板					2026-06-20 11:26:42
sh600087	退市长油	sh_main	上证主板					2026-06-20 11:26:42
sh600088	中视传媒	sh_main	上证主板	影视动漫制作|影视院线|传媒	BK1299|BK1222|BK0486	文娱消费|微利股|超清视频|影视概念|乡村振兴|沪股通|旅游概念|央国企改革|融资融券|长江三角|中字头	BK1654|BK1642|BK0859|BK0847|BK0834|BK0707|BK0692|BK0683|BK0596|BK0594|BK0505	2026-06-20 11:26:42
sh600089	特变电工	sh_main	上证主板	输变电设备|电力设备|电网设备	BK1311|BK1200|BK0457	先进制造风格|大盘价值|大盘股|电网概念|超超临界发电|储能概念|数据中心|特高压|标准普尔|富时罗素|MSCI中国|雄安新区|一带一路|沪股通|充电桩|海洋经济|上证180_|上证50_|海工装备|融资融券|风能|西部大开发|光伏概念|智能电网|核能核电|黄金概念|HS300_|新能源|煤化工概念	BK1710|BK1666|BK1663|BK1647|BK1087|BK0989|BK0922|BK0918|BK0879|BK0867|BK0821|BK0813|BK0712|BK0707|BK0700|BK0623|BK0612|BK0611|BK0601|BK0596|BK0595|BK0590|BK0588|BK0581|BK0577|BK0547|BK0500|BK0493|BK0492	2026-06-20 11:26:42
sh600090	退市济堂	sh_main	上证主板					2026-06-20 11:26:42
sh600091	退市明科	sh_main	上证主板					2026-06-20 11:26:42
sh600092	S*ST精密	sh_main	上证主板					2026-06-20 11:26:42
sh600093	退市易见	sh_main	上证主板					2026-06-20 11:26:42
sh600094	大名城	sh_main	上证主板	住宅开发|房地产|房地产开发	BK1346|BK1202|BK0451	2025年报扭亏|微利股|低空经济|算力概念|破净股|标准普尔|富时罗素|沪股通|土地流转|融资融券|长江三角|机构重仓|参股券商|AB股	BK1679|BK1642|BK1166|BK1134|BK1112|BK0879|BK0867|BK0707|BK0632|BK0596|BK0594|BK0552|BK0514|BK0498	2026-06-20 11:26:42
sh600095	湘财股份	sh_main	上证主板	证券Ⅲ|非银金融|证券Ⅱ	BK1366|BK1203|BK0473	金融地产风格|2025年报预增|中盘股|并购重组概念|东北振兴|券商概念|沪股通|上证380|中证500|互联网金融|融资融券|参股银行|参股券商|创投	BK1714|BK1677|BK1664|BK1181|BK0838|BK0711|BK0707|BK0705|BK0701|BK0637|BK0596|BK0525|BK0514|BK0506	2026-06-20 11:26:42
sh600096	云天化	sh_main	上证主板	磷肥及磷化工|基础化工|农化制品	BK1435|BK1206|BK0731	中盘价值|中盘股|电池技术|价值股|磷化工|碳交易|MSCI中国|一带一路|沪股通|氟化工概念|央国企改革|上证180_|融资融券|西部大开发|锂电池概念|新材料|化工原料|煤化工概念	BK1670|BK1664|BK1648|BK1640|BK1010|BK0966|BK0821|BK0712|BK0707|BK0690|BK0683|BK0612|BK0596|BK0590|BK0574|BK0523|BK0512|BK0492	2026-06-20 11:26:42
sh600097	开创国际	sh_main	上证主板	海洋捕捞|渔业|农林牧渔	BK1513|BK1260|BK0433	破增发价股|微盘股|破净股|水产概念|央国企改革|沪企改革|海洋经济|长江三角	BK1673|BK1158|BK1112|BK0967|BK0683|BK0672|BK0623|BK0594	2026-06-20 11:26:42
sh600098	广州发展	sh_main	上证主板	火力发电|电力|公用事业	BK1377|BK0428|BK0427	小盘价值|油气资源|小盘股|破净股|抽水蓄能|储能概念|天然气|可燃冰|沪股通|中证500|充电桩|央国企改革|融资融券|风能|光伏概念|机构重仓|节能环保|新能源	BK1668|BK1649|BK1643|BK1112|BK1003|BK0989|BK0843|BK0818|BK0707|BK0701|BK0700|BK0683|BK0596|BK0595|BK0588|BK0552|BK0494|BK0493	2026-06-20 11:26:42
sh600099	林海股份	sh_main	上证主板	其他运输设备|摩托车及其他|汽车	BK1522|BK1263|BK1211	微盘精选|微盘股|无人驾驶|央国企改革|长江三角|QFII重仓|交运设备	BK1644|BK1158|BK0802|BK0683|BK0594|BK0535|BK0429	2026-06-20 11:26:42
sh600100	同方股份	sh_main	上证主板	其他计算机设备|计算机|计算机设备	BK1446|BK1207|BK0735	2025年报预增|中盘成长|中盘股|海南自贸|AI语料|可控核聚变|数据要素|算力概念|ChatGPT概念|信创|机器人概念|数字经济|雄安新区|军民融合|人工智能|沪股通|中证500|京津冀|央国企改革|安防概念|在线教育|大数据|智慧城市|融资融券|LED概念|移动支付|物联网|参股券商|创投	BK1677|BK1669|BK1664|BK1193|BK1172|BK1163|BK1135|BK1134|BK1126|BK1104|BK1090|BK1061|BK0813|BK0808|BK0800|BK0707|BK0701|BK0684|BK0683|BK0667|BK0662|BK0634|BK0628|BK0596|BK0580|BK0556|BK0554|BK0514|BK0506	2026-06-20 11:26:42
sh600101	明星电力	sh_main	上证主板	电能综合服务|电力|公用事业	BK1373|BK0428|BK0427	油气资源|电池技术|钒电池|绿色电力|天然气|沪股通|充电桩|央国企改革|融资融券|西部大开发|成渝特区	BK1649|BK1648|BK1095|BK1024|BK0843|BK0707|BK0700|BK0683|BK0596|BK0590|BK0534	2026-06-20 11:26:42
sh600102	莱钢股份	sh_main	上证主板					2026-06-20 11:26:42
sh600103	青山纸业	sh_main	上证主板	特种纸|造纸|轻工制造	BK1545|BK1267|BK1212	通信技术|光通信模块|5G概念|沪股通|央国企改革|中药概念|节能环保|造纸印刷	BK1650|BK1136|BK0714|BK0707|BK0683|BK0615|BK0494|BK0470	2026-06-20 11:26:42
sh600104	上汽集团	sh_main	上证主板	综合乘用车|乘用车|汽车	BK1520|BK1262|BK1211	先进制造风格|2025年报预增|破增发价股|大盘价值|大盘股|电池技术|周期股|长期破净|破净股|汽车整车|换电概念|华为汽车|固态电池|车联网(车路云)|半导体概念|新能源车|标准普尔|富时罗素|MSCI中国|超级品牌|无人驾驶|证金持股|一带一路|沪股通|央国企改革|燃料电池概念|沪企改革|上海自贸|上证180_|央视50_|融资融券|长江三角|机构重仓|HS300_	BK1710|BK1677|BK1673|BK1666|BK1663|BK1648|BK1639|BK1635|BK1112|BK1029|BK0985|BK0984|BK0968|BK0920|BK0917|BK0900|BK0879|BK0867|BK0821|BK0811|BK0802|BK0718|BK0712|BK0707|BK0683|BK0682|BK0672|BK0643|BK0612|BK0610|BK0596|BK0594|BK0552|BK0500	2026-06-20 11:26:42
sh600105	永鼎股份	sh_main	上证主板	通信线缆及配套|通信|通信设备	BK1592|BK1215|BK0448	题材股|科技风格|2025年报预增|百日新高|历史新高|近期新高|中盘成长|中盘股|光纤概念|通信技术|最近多板|东方财富热股|昨日高振幅|可控核聚变|光通信模块|CPO概念|专精特新|磁悬浮概念|数据中心|新能源车|国产芯片|标准普尔|富时罗素|华为概念|MSCI中国|5G概念|一带一路|沪股通|中证500|超导概念|网络安全|大数据|融资融券|风能|长江三角|基金重仓|QFII重仓	BK1717|BK1713|BK1677|BK1676|BK1675|BK1674|BK1669|BK1664|BK1660|BK1650|BK1638|BK1637|BK1633|BK1163|BK1136|BK1128|BK1005|BK0975|BK0922|BK0900|BK0891|BK0879|BK0867|BK0854|BK0821|BK0714|BK0712|BK0707|BK0701|BK0679|BK0655|BK0634|BK0596|BK0595|BK0594|BK0536|BK0535	2026-06-20 11:26:42
sh600106	重庆路桥	sh_main	上证主板	高速公路|交通运输|铁路公路	BK1483|BK1210|BK0421	ETC|PPP模式|沪股通|页岩气|融资融券|西部大开发|机构重仓|成渝特区|参股银行	BK0875|BK0721|BK0707|BK0603|BK0596|BK0590|BK0552|BK0534|BK0525	2026-06-20 11:26:42
sh600107	*ST尔雅	sh_main	上证主板	非运动服装|服装家纺|纺织服饰	BK1352|BK1225|BK0436	油气资源|湖北自贸|天然气|参股期货|ST股	BK1649|BK0926|BK0843|BK0524|BK0511	2026-06-20 11:26:42
sh600108	亚盛集团	sh_main	上证主板	其他种植业|种植业|农林牧渔	BK1516|BK1261|BK0433	破增发价股|昨日高振幅|粮食概念|啤酒概念|农业种植|乡村振兴|沪股通|央国企改革|土地流转|融资融券|西部大开发|参股券商	BK1673|BK1633|BK1086|BK1073|BK0888|BK0834|BK0707|BK0683|BK0632|BK0596|BK0590|BK0514	2026-06-20 11:26:42
sh600109	国金证券	sh_main	上证主板	证券Ⅲ|非银金融|证券Ⅱ	BK1366|BK1203|BK0473	金融地产风格|中盘价值|中盘股|破净股|科创板做市商|蚂蚁概念|标准普尔|富时罗素|MSCI中国|券商概念|沪股通|上证380|中证500|互联网金融|融资融券|西部大开发|成渝特区|参股期货	BK1714|BK1670|BK1664|BK1112|BK1107|BK0937|BK0879|BK0867|BK0821|BK0711|BK0707|BK0705|BK0701|BK0637|BK0596|BK0590|BK0534|BK0524	2026-06-20 11:26:42
sh600110	诺德股份	sh_main	上证主板	锂电池|电力设备|电池	BK1303|BK1200|BK1033	题材股|趋势股|百日新高|近期新高|电池技术|电网概念|昨日打二板以上表现|小盘股|最近多板|东方财富热股|英伟达概念|复合集流体|昨日连板_含一字|昨日涨停_含一字|固态电池|新能源车|PCB|沪股通|无人机|超级电容|特斯拉概念|融资融券|智能电网|核能核电|锂电池概念|机构重仓|新材料|创投	BK1717|BK1715|BK1676|BK1674|BK1648|BK1647|BK1645|BK1643|BK1638|BK1637|BK1161|BK1113|BK1051|BK1050|BK0968|BK0900|BK0877|BK0707|BK0704|BK0703|BK0644|BK0596|BK0581|BK0577|BK0574|BK0552|BK0523|BK0506	2026-06-20 11:26:42
sh600111	北方稀土	sh_main	上证主板	稀土|小金属|有色金属	BK1626|BK1027|BK0478	2026一季报预增|2025年报预增|大盘股|行业龙头|电池技术|周期股|2025三季报预增|标准普尔|富时罗素|MSCI中国|沪股通|小金属概念|央国企改革|上证180_|上证50_|融资融券|西部大开发|稀土永磁|锂电池概念|新材料|稀缺资源|HS300_	BK1680|BK1677|BK1663|BK1661|BK1648|BK1639|BK1198|BK0879|BK0867|BK0821|BK0707|BK0695|BK0683|BK0612|BK0611|BK0596|BK0590|BK0578|BK0574|BK0523|BK0519|BK0500	2026-06-20 11:26:42
sh600112	*ST天成	sh_main	上证主板					2026-06-20 11:26:42
sh600113	浙江东日	sh_main	上证主板	商业物业经营|商贸零售|一般零售	BK1554|BK1213|BK0482	消费风格|小盘股|中俄贸易概念|社区团购|冷链物流|沪股通|央国企改革|融资融券|长江三角|参股银行	BK1711|BK1643|BK1072|BK0965|BK0852|BK0707|BK0683|BK0596|BK0594|BK0525	2026-06-20 11:26:42
sh600114	东睦股份	sh_main	上证主板	金属制品|机械设备|通用设备	BK1396|BK1205|BK0545	趋势股|百日新高|历史新高|近期新高|小盘成长|电池技术|小盘股|昨日高振幅|英伟达概念|柔性屏(折叠屏)|光通信模块|机器人概念|标准普尔|华为概念|小米概念|沪股通|燃料电池概念|苹果概念|特斯拉概念|3D打印|融资融券|长江三角|新材料	BK1715|BK1676|BK1675|BK1674|BK1667|BK1648|BK1643|BK1633|BK1161|BK1160|BK1136|BK1090|BK0879|BK0854|BK0833|BK0707|BK0682|BK0666|BK0644|BK0619|BK0596|BK0594|BK0523	2026-06-20 11:26:42
sh600115	中国东航	sh_main	上证主板	航空运输|交通运输|航空机场	BK1479|BK1210|BK0420	破增发价股|大盘成长|大盘股|周期股|标准普尔|富时罗素|MSCI中国|大飞机|沪股通|央国企改革|电商概念|通用航空|融资融券|机构重仓|HS300_|AH股	BK1673|BK1665|BK1663|BK1639|BK0879|BK0867|BK0821|BK0814|BK0707|BK0683|BK0665|BK0625|BK0596|BK0552|BK0500|BK0499	2026-06-20 11:26:42
sh600116	三峡水利	sh_main	上证主板	电能综合服务|电力|公用事业	BK1373|BK0428|BK0427	破增发价股|小盘价值|小盘股|绿色电力|标准普尔|沪股通|上证380|央国企改革|融资融券|西部大开发|光伏概念|成渝特区|参股银行|节能环保	BK1673|BK1668|BK1643|BK1024|BK0879|BK0707|BK0705|BK0683|BK0596|BK0590|BK0588|BK0534|BK0525|BK0494	2026-06-20 11:26:42
sh600117	西宁特钢	sh_main	上证主板	特钢Ⅲ|特钢Ⅱ|钢铁	BK1370|BK1227|BK0479	破发股|反内卷概念|雅下水电概念|低价股|沪股通|西部大开发|机构重仓|参股银行|煤化工概念|军工	BK1672|BK1197|BK1192|BK1053|BK0707|BK0590|BK0552|BK0525|BK0492|BK0490	2026-06-20 11:26:42
sh600118	中国卫星	sh_main	上证主板	航天装备Ⅲ|航天装备Ⅱ|国防军工	BK1385|BK1232|BK1204	先进制造风格|大盘股|低空经济|中特估|时空大数据|空间站概念|商业航天|卫星互联网|国产芯片|标准普尔|富时罗素|MSCI中国|大飞机|军民融合|一带一路|沪股通|无人机|央国企改革|北斗导航|上证180_|融资融券|中字头|HS300_|军工|航天航空	BK1710|BK1663|BK1166|BK1139|BK1130|BK0994|BK0963|BK0921|BK0891|BK0879|BK0867|BK0821|BK0814|BK0808|BK0712|BK0707|BK0704|BK0683|BK0629|BK0612|BK0596|BK0505|BK0500|BK0490|BK0480	2026-06-20 11:26:42
sh600119	*ST长投	sh_main	上证主板	跨境物流|交通运输|物流	BK1488|BK1210|BK0422	统一大市场|快递概念|一带一路|央国企改革|沪企改革|上海自贸|长江三角|机构重仓|QFII重仓|ST股	BK1077|BK0990|BK0712|BK0683|BK0672|BK0643|BK0594|BK0552|BK0535|BK0511	2026-06-20 11:26:42
sh600120	浙江东方	sh_main	上证主板	金融控股|非银金融|多元金融	BK1359|BK1203|BK0738	小盘成长|小盘股|破净股|中芯概念|标准普尔|富时罗素|证金持股|量子科技|沪股通|上证380|IPO受益|央国企改革|参股保险|参股新三板|融资融券|长江三角|参股期货|参股券商|创投	BK1667|BK1643|BK1112|BK0935|BK0879|BK0867|BK0718|BK0710|BK0707|BK0705|BK0697|BK0683|BK0604|BK0600|BK0596|BK0594|BK0524|BK0514|BK0506	2026-06-20 11:26:42
sh600121	郑州煤电	sh_main	上证主板	动力煤|煤炭开采|煤炭	BK1493|BK1250|BK0437	破增发价股|反内卷概念|沪股通|央国企改革|融资融券|稀缺资源|参股券商	BK1673|BK1197|BK0707|BK0683|BK0596|BK0519|BK0514	2026-06-20 11:26:42
sh600122	*ST宏图	sh_main	上证主板					2026-06-20 11:26:42
sh600123	兰花科创	sh_main	上证主板	焦煤|煤炭开采|煤炭	BK1494|BK1250|BK0437	红利股|红利破净股|长期破净|昨日高振幅|反内卷概念|破净股|标准普尔|沪股通|央国企改革|融资融券|新材料|稀缺资源|煤化工概念	BK1641|BK1636|BK1635|BK1633|BK1197|BK1112|BK0879|BK0707|BK0683|BK0596|BK0523|BK0519|BK0492	2026-06-20 11:26:42
sh600125	铁龙物流	sh_main	上证主板	铁路运输|交通运输|铁路公路	BK1485|BK1210|BK0421	破增发价股|破净股|中俄贸易概念|快递概念|碳交易|标准普尔|富时罗素|冷链物流|东北振兴|一带一路|沪股通|央国企改革|融资融券|铁路基建	BK1673|BK1112|BK1072|BK0990|BK0966|BK0879|BK0867|BK0852|BK0838|BK0712|BK0707|BK0683|BK0596|BK0592	2026-06-20 11:26:42
sh600126	杭钢股份	sh_main	上证主板	板材|普钢|钢铁	BK1367|BK1226|BK0479	2025年报扭亏|中盘股|微利股|反内卷概念|国资云概念|汽车拆解|数据中心|MSCI中国|沪股通|中证500|阿里概念|央国企改革|土地流转|融资融券|长江三角|云计算|节能环保	BK1679|BK1664|BK1642|BK1197|BK1008|BK0943|BK0922|BK0821|BK0707|BK0701|BK0689|BK0683|BK0632|BK0596|BK0594|BK0579|BK0494	2026-06-20 11:26:42
sh600127	金健米业	sh_main	上证主板	粮油加工|农产品加工|农林牧渔	BK1504|BK1256|BK0433	微利股|粮食概念|预制菜概念|乳业|乡村振兴|新零售|沪股通|央国企改革|电商概念|融资融券	BK1642|BK1086|BK1025|BK0892|BK0834|BK0825|BK0707|BK0683|BK0665|BK0596	2026-06-20 11:26:42
sh600128	苏豪弘业	sh_main	上证主板	贸易Ⅲ|商贸零售|贸易Ⅱ	BK1550|BK1213|BK0484	微盘股|跨境电商|破净股|内贸流通|央国企改革|长江三角|黄金概念|QFII重仓|参股期货|创投	BK1158|BK1115|BK1112|BK1001|BK0683|BK0594|BK0547|BK0535|BK0524|BK0506	2026-06-20 11:26:42
sh600129	太极集团	sh_main	上证主板	中药Ⅲ|医药生物|中药Ⅱ	BK1608|BK1216|BK1040	2025年报预增|破增发价股|病原体防治|流感|医美概念|百度概念|人工智能|沪股通|上证380|阿里概念|央国企改革|病毒防治|养老概念|土地流转|中药概念|融资融券|西部大开发|成渝特区	BK1677|BK1673|BK1657|BK0906|BK0889|BK0845|BK0800|BK0707|BK0705|BK0689|BK0683|BK0675|BK0653|BK0632|BK0615|BK0596|BK0590|BK0534	2026-06-20 11:26:42
sh600130	波导股份	sh_main	上证主板	消费电子零部件及组装|电子|消费电子	BK1338|BK1201|BK1037	2025年报预增|长江三角|QFII重仓	BK1677|BK0594|BK0535	2026-06-20 11:26:42
sh600131	国网信通	sh_main	上证主板	IT服务Ⅲ|IT服务Ⅱ|计算机	BK1444|BK1238|BK1207	小盘价值|通信技术|电网概念|小盘股|微利股|雅下水电概念|中特估|算力概念|ERP概念|信创|储能概念|碳交易|虚拟电厂|鸿蒙概念|数据中心|特高压|IPv6|UWB概念|富时罗素|数字孪生|华为概念|AI智能体|人工智能|5G概念|量子科技|沪股通|上证380|无人机|中证500|国产软件|央国企改革|网络安全|融资融券|西部大开发|智能电网|物联网|成渝特区|互联网服务	BK1668|BK1650|BK1647|BK1643|BK1642|BK1192|BK1139|BK1134|BK1133|BK1104|BK0989|BK0966|BK0958|BK0953|BK0922|BK0918|BK0897|BK0880|BK0867|BK0861|BK0854|BK0809|BK0800|BK0714|BK0710|BK0707|BK0705|BK0704|BK0701|BK0696|BK0683|BK0655|BK0596|BK0590|BK0581|BK0554|BK0534|BK0447	2026-06-20 11:26:42
sh600132	XD重庆啤	sh_main	上证主板	啤酒|非白酒|食品饮料	BK1577|BK1279|BK0438	消费风格|中盘价值|中盘股|味蕾经济|啤酒概念|标准普尔|富时罗素|沪股通|上证380|中证500|融资融券|西部大开发|机构重仓|成渝特区|酿酒概念	BK1711|BK1670|BK1664|BK1653|BK1073|BK0879|BK0867|BK0707|BK0705|BK0701|BK0596|BK0590|BK0552|BK0534|BK0477	2026-06-20 11:26:42
sh600133	东湖高新	sh_main	上证主板	综合环境治理|环境治理|环保	BK1391|BK1235|BK0728	破净股|REITs概念|湖北自贸|雄安新区|PPP模式|沪股通|央国企改革|参股新三板|融资融券|参股银行|创投|节能环保	BK1112|BK0992|BK0926|BK0813|BK0721|BK0707|BK0683|BK0600|BK0596|BK0525|BK0506|BK0494	2026-06-20 11:26:42
sh600135	乐凯胶片	sh_main	上证主板	膜材料|基础化工|塑料	BK1439|BK1206|BK0454	电池技术|雄安新区|京津冀|央国企改革|医疗器械概念|参股保险|融资融券|光伏概念|锂电池概念|QFII重仓	BK1648|BK0813|BK0684|BK0683|BK0668|BK0604|BK0596|BK0588|BK0574|BK0535	2026-06-20 11:26:42
sh600136	ST明诚	sh_main	上证主板	物业管理|房地产|房地产服务	BK1343|BK1202|BK1045	破发股|低价股|标准普尔|影视概念|央国企改革|参股券商|ST股	BK1672|BK1053|BK0879|BK0847|BK0683|BK0514|BK0511	2026-06-20 11:26:42
sh600137	浪莎股份	sh_main	上证主板	非运动服装|服装家纺|纺织服饰	BK1352|BK1225|BK0436	微盘股|西部大开发|QFII重仓	BK1158|BK0590|BK0535	2026-06-20 11:26:42
sh600138	中青旅	sh_main	上证主板	人工景区|旅游及景区|社会服务	BK1562|BK1272|BK1214	破增发价股|文娱消费|冰雪经济|破净股|标准普尔|富时罗素|体育产业|沪股通|旅游概念|央国企改革|彩票概念|电商概念|参股新三板|融资融券|中字头|旅游酒店	BK1673|BK1654|BK1185|BK1112|BK0879|BK0867|BK0708|BK0707|BK0692|BK0683|BK0671|BK0665|BK0600|BK0596|BK0505|BK0485	2026-06-20 11:26:42
